"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output dstat/05-24-2020-21-29-16.csv",,,,"Date:","24 May 2020 21:29:16 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
4,8,403,502,98304,0,0,123,1,1.300,1.540,1.310,0,0,0,609484800,7976251392,24-05 21:29:41,1590366581.238
4,0,373,456,98304,0,0,120,0,1.200,1.510,1.300,0,0,0,609222656,7976513536,24-05 21:29:42,1590366582.238
1,49,554,526,32768,0,0,218,1,1.200,1.510,1.300,2,0,0,609222656,7976513536,24-05 21:29:43,1590366583.238
2,0,418,511,65536,0,0,129,0,1.200,1.510,1.300,0,0,0,608960512,7976775680,24-05 21:29:44,1590366584.238
2,3,398,470,65536,0,0,124,1,1.200,1.510,1.300,0,0,0,608960512,7976775680,24-05 21:29:45,1590366585.238
2,113,628,535,65536,0,0,252,0,1.200,1.510,1.300,2,0,0,608960512,7976775680,24-05 21:29:46,1590366586.238
2,0,416,510,65536,0,0,125,1,1.180,1.510,1.300,0,0,0,608698368,7977037824,24-05 21:29:47,1590366587.238
3,4,396,681,98304,0,0,125,0,1.180,1.510,1.300,0,0,1,608698368,7977037824,24-05 21:29:48,1590366588.238
2,0,299,579,65536,0,0,111,1,1.180,1.510,1.300,0,0,0,608698368,7977037824,24-05 21:29:49,1590366589.238
2,0,332,688,65536,0,0,127,0,1.180,1.510,1.300,0,0,0,608698368,7977037824,24-05 21:29:50,1590366590.238
3,8,358,559,98304,0,0,108,1,1.180,1.510,1.300,0,0,0,608436224,7977299968,24-05 21:29:51,1590366591.238
2,0,393,637,65536,0,0,146,0,1.090,1.480,1.290,0,0,0,608436224,7977299968,24-05 21:29:52,1590366592.238
2,4,392,654,65536,0,0,186,1,1.090,1.480,1.290,0,0,0,608436224,7977299968,24-05 21:29:53,1590366593.238
2,0,341,561,65536,0,0,152,0,1.090,1.480,1.290,0,0,0,608436224,7977299968,24-05 21:29:54,1590366594.238
3,0,306,608,98304,0,0,130,1,1.090,1.480,1.290,0,0,0,608174080,7977562112,24-05 21:29:55,1590366595.238
2,0,350,644,65536,0,0,163,0,1.090,1.480,1.290,0,0,0,608174080,7977562112,24-05 21:29:56,1590366596.238
1,0,322,562,32768,0,0,143,1,1,1.460,1.290,0,0,0,608174080,7977562112,24-05 21:29:57,1590366597.238
2,4,381,694,65536,0,0,154,0,1,1.460,1.290,0,0,0,608174080,7977562112,24-05 21:29:58,1590366598.238
2,0,311,556,65536,0,0,139,1,1,1.460,1.290,0,0,0,607911936,7977824256,24-05 21:29:59,1590366599.238
2,0,313,635,65536,0,0,120,0,1,1.460,1.290,0,0,0,607911936,7977824256,24-05 21:30:00,1590366600.238
3,0,391,703,98304,0,0,152,1,1,1.460,1.290,0,0,1,607911936,7977824256,24-05 21:30:01,1590366601.239
2,0,321,594,65536,0,0,116,0,0.920,1.430,1.280,0,0,0,607649792,7978086400,24-05 21:30:02,1590366602.238
2,4,349,649,65536,0,0,137,1,0.920,1.430,1.280,0,0,0,607649792,7978086400,24-05 21:30:03,1590366603.238
2,0,343,679,65536,0,0,140,0,0.920,1.430,1.280,0,0,0,607649792,7978086400,24-05 21:30:04,1590366604.238
2,0,345,617,65536,0,0,138,1,0.920,1.430,1.280,0,0,0,607649792,7978086400,24-05 21:30:05,1590366605.238
2,0,339,595,65536,0,0,138,0,0.920,1.430,1.280,1,0,0,607387648,7978348544,24-05 21:30:06,1590366606.238
2,0,398,700,98304,0,0,180,1,0.930,1.420,1.280,0,1,0,607387648,7978348544,24-05 21:30:07,1590366607.238
3,4,361,669,65536,0,0,147,0,0.930,1.420,1.280,0,0,0,607387648,7978348544,24-05 21:30:08,1590366608.238
2,0,311,579,65536,0,0,102,1,0.930,1.420,1.280,0,0,0,607387648,7978348544,24-05 21:30:09,1590366609.238
2,0,361,667,65536,0,0,141,0,0.930,1.420,1.280,0,0,0,607125504,7978610688,24-05 21:30:10,1590366610.238
3,0,313,606,98304,0,0,142,1,0.930,1.420,1.280,0,0,0,607125504,7978610688,24-05 21:30:11,1590366611.238
1,0,313,576,32768,0,0,136,0,0.850,1.400,1.270,0,0,0,607125504,7978610688,24-05 21:30:12,1590366612.238
2,4,396,684,65536,0,0,176,1,0.850,1.400,1.270,0,0,0,606863360,7978872832,24-05 21:30:13,1590366613.238
0,18,582,1012,32768,0,0,141,0,0.850,1.400,1.270,0,2,0,606863360,7978872832,24-05 21:30:14,1590366614.238
2,41,813,1468,32768,0,0,177,1,0.850,1.400,1.270,0,0,0,606863360,7978872832,24-05 21:30:15,1590366615.238
2,3,414,696,65536,0,0,172,0,0.850,1.400,1.270,0,0,1,606863360,7978872832,24-05 21:30:16,1590366616.238
2,124,574,692,65536,0,0,253,1,0.780,1.380,1.260,0,0,0,606863360,7978872832,24-05 21:30:17,1590366617.238
2,4,333,599,65536,0,0,127,0,0.780,1.380,1.260,0,0,0,606601216,7979134976,24-05 21:30:18,1590366618.238
3,0,379,710,98304,0,0,155,1,0.780,1.380,1.260,0,0,0,606601216,7979134976,24-05 21:30:19,1590366619.238
3,4,324,606,81920,0,0,131,0,0.780,1.380,1.260,0,0,0,606601216,7979134976,24-05 21:30:20,1590366620.238
4,0,348,613,86016,0,0,137,1,0.780,1.380,1.260,0,0,0,606601216,7979134976,24-05 21:30:21,1590366621.238
2,2,381,692,65536,0,0,152,0,0.720,1.350,1.250,0,0,0,606339072,7979397120,24-05 21:30:22,1590366622.238
2,4,340,670,65536,0,0,126,1,0.720,1.350,1.250,0,0,0,606339072,7979397120,24-05 21:30:23,1590366623.238
2,0,342,602,65536,0,0,119,0,0.720,1.350,1.250,0,0,0,606339072,7979397120,24-05 21:30:24,1590366624.238
2,0,316,564,65536,0,0,132,1,0.720,1.350,1.250,2,0,0,606339072,7979397120,24-05 21:30:25,1590366625.238
3,2,326,627,98304,0,0,144,0,0.720,1.350,1.250,0,0,0,606076928,7979659264,24-05 21:30:26,1590366626.238
2,0,327,589,65536,0,0,154,1,0.660,1.330,1.250,0,0,0,606076928,7979659264,24-05 21:30:27,1590366627.238
1,8,359,576,32768,0,0,170,0,0.660,1.330,1.250,2,0,0,606076928,7979659264,24-05 21:30:28,1590366628.238
2,0,361,678,65536,0,0,142,1,0.660,1.330,1.250,0,0,1,605814784,7979921408,24-05 21:30:29,1590366629.238
2,0,306,610,65536,0,0,130,0,0.660,1.330,1.250,0,0,0,605814784,7979921408,24-05 21:30:30,1590366630.238
5,0,357,658,131072,0,0,125,1,0.660,1.330,1.250,0,0,1,605814784,7979921408,24-05 21:30:31,1590366631.238
3,0,312,650,65536,0,0,128,0,0.610,1.310,1.240,0,0,0,605814784,7979921408,24-05 21:30:32,1590366632.238
3,4,353,623,98304,0,0,151,1,0.610,1.310,1.240,0,0,0,605552640,7980183552,24-05 21:30:33,1590366633.238
2,0,337,652,65536,0,0,144,0,0.610,1.310,1.240,0,0,0,605552640,7980183552,24-05 21:30:34,1590366634.238
2,0,371,676,65536,0,0,174,1,0.610,1.310,1.240,0,0,0,605552640,7980183552,24-05 21:30:35,1590366635.238
1,0,305,571,32768,0,0,121,0,0.610,1.310,1.240,0,0,0,605552640,7980183552,24-05 21:30:36,1590366636.238
2,0,320,611,65536,0,0,119,1,0.560,1.290,1.230,0,0,0,605290496,7980445696,24-05 21:30:37,1590366637.238
3,4,329,689,98304,0,0,118,0,0.560,1.290,1.230,0,0,0,605290496,7980445696,24-05 21:30:38,1590366638.238
2,0,341,678,65536,0,0,138,1,0.560,1.290,1.230,0,0,0,605290496,7980445696,24-05 21:30:39,1590366639.238
1,0,324,577,65536,0,0,125,0,0.560,1.290,1.230,0,1,0,605290496,7980445696,24-05 21:30:40,1590366640.238
1,0,296,601,0,0,0,109,1,0.560,1.290,1.230,0,0,0,605290496,7980445696,24-05 21:30:41,1590366641.238
2,0,373,530,65536,0,0,141,0,0.520,1.260,1.230,1,0,0,605028352,7980707840,24-05 21:30:42,1590366642.238
2,2,411,480,65536,0,0,137,0,0.520,1.260,1.230,1,0,0,605028352,7980707840,24-05 21:30:43,1590366643.238
2,2,383,480,65536,0,0,109,1,0.520,1.260,1.230,0,0,0,605028352,7980707840,24-05 21:30:44,1590366644.238
2,0,381,591,65536,0,0,143,0,0.520,1.260,1.230,0,0,0,604766208,7980969984,24-05 21:30:45,1590366645.238
4,44,418,626,114688,0,0,168,1,0.520,1.260,1.230,0,0,0,604766208,7980969984,24-05 21:30:46,1590366646.238
2,11,373,594,65536,0,0,148,0,0.470,1.240,1.220,0,0,0,604766208,7980969984,24-05 21:30:47,1590366647.238
2,117,642,858,65536,0,0,249,1,0.470,1.240,1.220,0,0,1,604766208,7980969984,24-05 21:30:48,1590366648.238
2,2,314,597,65536,0,0,121,0,0.470,1.240,1.220,0,0,0,604504064,7981232128,24-05 21:30:49,1590366649.238
2,0,316,558,65536,0,0,137,1,0.470,1.240,1.220,0,0,0,604504064,7981232128,24-05 21:30:50,1590366650.238
2,0,333,641,65536,0,0,154,0,0.470,1.240,1.220,3,0,0,604504064,7981232128,24-05 21:30:51,1590366651.238
3,2,310,628,98304,0,0,116,1,0.440,1.220,1.210,0,0,0,604504064,7981232128,24-05 21:30:52,1590366652.238
2,0,334,601,65536,0,0,122,0,0.440,1.220,1.210,0,0,0,604241920,7981494272,24-05 21:30:53,1590366653.238
3,4,353,692,81920,0,0,134,1,0.440,1.220,1.210,0,0,0,604241920,7981494272,24-05 21:30:54,1590366654.238
2,0,312,566,65536,0,0,141,0,0.440,1.220,1.210,0,0,0,604241920,7981494272,24-05 21:30:55,1590366655.238
2,0,311,638,65536,0,0,120,1,0.440,1.220,1.210,0,0,0,604241920,7981494272,24-05 21:30:56,1590366656.238
2,0,346,602,65536,0,0,165,0,0.400,1.200,1.210,0,0,0,603979776,7981756416,24-05 21:30:57,1590366657.238
2,0,293,546,65536,0,0,120,1,0.400,1.200,1.210,0,0,0,603979776,7981756416,24-05 21:30:58,1590366658.238
3,9,341,639,81920,0,0,151,0,0.400,1.200,1.210,0,0,0,603979776,7981756416,24-05 21:30:59,1590366659.238
2,0,276,596,65536,0,0,113,1,0.400,1.200,1.210,0,0,0,603717632,7982018560,24-05 21:31:00,1590366660.238
2,0,377,599,65536,0,0,146,0,0.400,1.200,1.210,0,0,1,603717632,7982018560,24-05 21:31:01,1590366661.238
2,3,365,625,98304,0,0,176,1,0.370,1.180,1.200,0,1,0,603717632,7982018560,24-05 21:31:02,1590366662.238
4,0,313,557,81920,0,0,135,0,0.370,1.180,1.200,0,0,0,603717632,7982018560,24-05 21:31:03,1590366663.238
2,4,348,668,65536,0,0,131,1,0.370,1.180,1.200,0,0,0,603455488,7982280704,24-05 21:31:04,1590366664.238
2,0,333,588,65536,0,0,147,0,0.370,1.180,1.200,1,0,0,603455488,7982280704,24-05 21:31:05,1590366665.238
2,0,324,616,65536,0,0,126,1,0.370,1.180,1.200,0,0,0,603455488,7982280704,24-05 21:31:06,1590366666.238
2,0,311,622,49152,0,0,123,0,0.340,1.160,1.190,0,0,0,603455488,7982280704,24-05 21:31:07,1590366667.238
2,2,330,645,65536,0,0,150,1,0.340,1.160,1.190,2,0,0,603193344,7982542848,24-05 21:31:08,1590366668.238
2,4,333,646,65536,0,0,130,0,0.340,1.160,1.190,0,0,0,603193344,7982542848,24-05 21:31:09,1590366669.238
3,0,297,590,98304,0,0,119,1,0.340,1.160,1.190,0,0,0,603193344,7982542848,24-05 21:31:10,1590366670.238
2,0,315,622,65536,0,0,135,0,0.340,1.160,1.190,2,0,0,603193344,7982542848,24-05 21:31:11,1590366671.238
3,0,340,684,81920,0,0,139,1,0.310,1.140,1.190,0,0,0,602931200,7982804992,24-05 21:31:12,1590366672.238
1,0,308,539,65536,0,0,141,0,0.310,1.140,1.190,0,1,0,602931200,7982804992,24-05 21:31:13,1590366673.238
1,4,325,645,0,0,0,141,1,0.310,1.140,1.190,0,0,0,602931200,7982804992,24-05 21:31:14,1590366674.238
2,0,264,577,49152,0,0,111,0,0.310,1.140,1.190,0,0,0,602931200,7982804992,24-05 21:31:15,1590366675.238
2,0,350,608,65536,0,0,136,1,0.310,1.140,1.190,0,0,1,602669056,7983067136,24-05 21:31:16,1590366676.238
2,23,396,663,65536,0,0,180,0,0.370,1.140,1.180,0,1,0,602669056,7983067136,24-05 21:31:17,1590366677.238
3,31,383,593,98304,0,0,171,1,0.370,1.140,1.180,0,0,0,602669056,7983067136,24-05 21:31:18,1590366678.238
2,120,589,765,81920,0,0,275,0,0.370,1.140,1.180,0,1,0,602669056,7983067136,24-05 21:31:19,1590366679.238
3,0,329,661,65536,0,0,131,1,0.370,1.140,1.180,0,0,0,602406912,7983329280,24-05 21:31:20,1590366680.238
2,0,308,559,65536,0,0,138,0,0.370,1.140,1.180,1,0,0,602406912,7983329280,24-05 21:31:21,1590366681.238
2,0,293,562,65536,0,0,124,1,0.420,1.140,1.180,0,0,0,602406912,7983329280,24-05 21:31:22,1590366682.238
3,2,658,1308,73728,0,0,164,0,0.420,1.140,1.180,0,1,0,602406912,7983329280,24-05 21:31:23,1590366683.238
9,4,328,646,139264,0,0,131,1,0.420,1.140,1.180,0,1,0,602406912,7983329280,24-05 21:31:24,1590366684.238
7,0,412,711,114688,0,0,155,0,0.420,1.140,1.180,0,1,2,602144768,7983591424,24-05 21:31:25,1590366685.238
42,0,758,1446,380928,0,0,221,1,0.420,1.140,1.180,0,3,0,602144768,7983591424,24-05 21:31:26,1590366686.238
51,0,531,1013,274432,0,0,177,0,0.620,1.170,1.190,0,2,0,602144768,7983591424,24-05 21:31:27,1590366687.238
47,0,559,953,413696,0,0,193,1,0.620,1.170,1.190,0,2,1,601882624,7983853568,24-05 21:31:28,1590366688.238
42,4,433,731,466944,0,0,206,0,0.620,1.170,1.190,1,2,0,601620480,7984115712,24-05 21:31:29,1590366689.238
75,0,561,923,1327104,0,0,204,1,0.620,1.170,1.190,0,2,0,600834048,7984902144,24-05 21:31:30,1590366690.238
57,0,542,891,675840,0,0,188,0,0.620,1.170,1.190,0,1,1,599523328,7986212864,24-05 21:31:31,1590366691.238
52,2,410,753,589824,0,0,191,1,0.650,1.170,1.190,0,1,0,599523328,7986212864,24-05 21:31:32,1590366692.238
47,0,448,728,716800,0,0,166,0,0.650,1.170,1.190,0,1,0,598736896,7986999296,24-05 21:31:33,1590366693.238
30,4,412,710,331776,0,0,178,1,0.650,1.170,1.190,0,0,0,598474752,7987261440,24-05 21:31:34,1590366694.238
2,4,327,653,65536,0,0,140,0,0.650,1.170,1.190,0,0,0,598212608,7987523584,24-05 21:31:35,1590366695.238
2,0,295,571,65536,0,0,140,1,0.650,1.170,1.190,0,0,0,598212608,7987523584,24-05 21:31:36,1590366696.238
2,0,286,545,65536,0,0,122,0,0.600,1.150,1.180,0,0,0,598212608,7987523584,24-05 21:31:37,1590366697.238
2,3,341,640,65536,0,0,160,1,0.600,1.150,1.180,0,0,0,597950464,7987785728,24-05 21:31:38,1590366698.238
15,4,327,623,303104,0,0,143,0,0.600,1.150,1.180,0,1,0,597950464,7987785728,24-05 21:31:39,1590366699.238
16,0,332,621,225280,0,0,130,1,0.600,1.150,1.180,0,0,0,597688320,7988047872,24-05 21:31:40,1590366700.238
4,0,348,682,114688,0,0,139,0,0.600,1.150,1.180,0,0,0,597688320,7988047872,24-05 21:31:41,1590366701.238
2,0,334,666,65536,0,0,124,1,0.550,1.130,1.180,0,0,0,597688320,7988047872,24-05 21:31:42,1590366702.238
2,0,312,595,65536,0,0,111,0,0.550,1.130,1.180,0,0,0,597426176,7988310016,24-05 21:31:43,1590366703.238
2,4,343,699,65536,0,0,124,1,0.550,1.130,1.180,1,0,0,597426176,7988310016,24-05 21:31:44,1590366704.238
2,0,316,595,65536,0,0,117,0,0.550,1.130,1.180,0,0,0,597426176,7988310016,24-05 21:31:45,1590366705.238
2,0,324,579,65536,0,0,145,1,0.550,1.130,1.180,0,0,0,597426176,7988310016,24-05 21:31:46,1590366706.238
3,0,320,652,98304,0,0,131,0,0.510,1.110,1.170,0,0,0,597164032,7988572160,24-05 21:31:47,1590366707.238
2,3,364,631,49152,0,0,126,1,0.510,1.110,1.170,0,1,1,597164032,7988572160,24-05 21:31:48,1590366708.238
2,51,383,987,65536,0,0,116,0,0.510,1.110,1.170,0,0,0,597164032,7988572160,24-05 21:31:49,1590366709.238
4,118,608,606,94208,0,0,266,1,0.510,1.110,1.170,0,0,0,597164032,7988572160,24-05 21:31:50,1590366710.238
2,0,386,496,65536,0,0,133,0,0.510,1.110,1.170,0,0,0,596901888,7988834304,24-05 21:31:51,1590366711.238
2,0,322,582,65536,0,0,124,1,0.470,1.090,1.170,0,0,0,596901888,7988834304,24-05 21:31:52,1590366712.238
2,0,331,570,65536,0,0,142,0,0.470,1.090,1.170,0,0,0,596901888,7988834304,24-05 21:31:53,1590366713.238
3,4,392,721,98304,0,0,163,1,0.470,1.090,1.170,0,0,0,596639744,7989096448,24-05 21:31:54,1590366714.238
2,2,322,660,65536,0,0,97,0,0.470,1.090,1.170,0,0,0,596639744,7989096448,24-05 21:31:55,1590366715.238
2,0,345,569,65536,0,0,145,1,0.470,1.090,1.170,1,0,0,596639744,7989096448,24-05 21:31:56,1590366716.238
2,0,346,679,65536,0,0,133,0,0.430,1.070,1.160,0,0,0,596639744,7989096448,24-05 21:31:57,1590366717.238
2,0,348,633,65536,0,0,147,1,0.430,1.070,1.160,0,0,0,596377600,7989358592,24-05 21:31:58,1590366718.238
0,2,316,585,0,0,0,110,0,0.430,1.070,1.160,1,0,0,596377600,7989358592,24-05 21:31:59,1590366719.238
2,2,347,663,65536,0,0,118,1,0.430,1.070,1.160,1,0,0,596377600,7989358592,24-05 21:32:00,1590366720.238
3,0,397,642,98304,0,0,154,0,0.430,1.070,1.160,0,0,1,596377600,7989358592,24-05 21:32:01,1590366721.238
2,0,321,642,65536,0,0,119,1,0.400,1.050,1.150,0,0,0,596377600,7989358592,24-05 21:32:02,1590366722.238
2,0,338,649,65536,0,0,140,0,0.400,1.050,1.150,0,0,0,596115456,7989620736,24-05 21:32:03,1590366723.238
2,2,256,500,65536,0,0,60,1,0.400,1.050,1.150,0,0,0,596115456,7989620736,24-05 21:32:04,1590366724.238
2,2,218,310,65536,0,0,53,0,0.400,1.050,1.150,0,0,0,596115456,7989620736,24-05 21:32:05,1590366725.238
2,0,309,571,65536,0,0,115,1,0.400,1.050,1.150,0,0,0,596115456,7989620736,24-05 21:32:06,1590366726.238
2,0,304,479,65536,0,0,135,0,0.360,1.040,1.150,0,0,0,595853312,7989882880,24-05 21:32:07,1590366727.238
2,0,248,425,65536,0,0,82,1,0.360,1.040,1.150,1,0,0,595853312,7989882880,24-05 21:32:08,1590366728.238
3,3,248,287,98304,0,0,74,0,0.360,1.040,1.150,0,0,0,595853312,7989882880,24-05 21:32:09,1590366729.238
2,2,200,274,65536,0,0,21,1,0.360,1.040,1.150,0,0,0,595591168,7990145024,24-05 21:32:10,1590366730.238
2,11,265,403,65536,0,0,73,0,0.360,1.040,1.150,0,0,0,595591168,7990145024,24-05 21:32:11,1590366731.238
2,0,267,400,65536,0,0,90,1,0.330,1.020,1.140,0,0,0,595591168,7990145024,24-05 21:32:12,1590366732.238
2,0,250,452,65536,0,0,26,0,0.330,1.020,1.140,0,0,0,595591168,7990145024,24-05 21:32:13,1590366733.238
2,0,151,223,65536,0,0,5,1,0.330,1.020,1.140,0,0,0,595329024,7990407168,24-05 21:32:14,1590366734.238
2,2,191,293,65536,0,0,34,0,0.330,1.020,1.140,0,0,0,595329024,7990407168,24-05 21:32:15,1590366735.238
3,2,204,262,98304,0,0,10,1,0.330,1.020,1.140,0,0,1,595329024,7990407168,24-05 21:32:16,1590366736.238
2,0,137,203,65536,0,0,4,0,0.310,1,1.130,1,0,0,595329024,7990407168,24-05 21:32:17,1590366737.238
2,0,141,210,65536,0,0,6,1,0.310,1,1.130,0,0,0,595066880,7990669312,24-05 21:32:18,1590366738.238
2,3,159,225,65536,0,0,5,0,0.310,1,1.130,0,0,0,595066880,7990669312,24-05 21:32:19,1590366739.238
0,26,254,260,32768,0,0,63,1,0.310,1,1.130,0,3,0,595066880,7990669312,24-05 21:32:20,1590366740.238
2,77,339,368,49152,0,0,84,0,0.310,1,1.130,0,1,0,595066880,7990669312,24-05 21:32:21,1590366741.238
3,0,193,311,65536,0,0,28,1,0.360,1,1.130,0,0,0,595066880,7990669312,24-05 21:32:22,1590366742.238
2,0,171,289,65536,0,0,30,0,0.360,1,1.130,0,0,0,594804736,7990931456,24-05 21:32:23,1590366743.238
2,2,210,264,65536,0,0,49,1,0.360,1,1.130,0,0,0,594804736,7990931456,24-05 21:32:24,1590366744.238
2,0,203,346,65536,0,0,47,0,0.360,1,1.130,1,0,0,594804736,7990931456,24-05 21:32:25,1590366745.238
2,4,207,314,65536,0,0,35,1,0.360,1,1.130,0,0,0,594542592,7991193600,24-05 21:32:26,1590366746.238
2,0,148,216,65536,0,0,5,0,0.330,0.980,1.130,1,0,0,594542592,7991193600,24-05 21:32:27,1590366747.238
3,0,227,333,81920,0,0,25,1,0.330,0.980,1.130,0,0,0,594542592,7991193600,24-05 21:32:28,1590366748.238
2,2,237,393,65536,0,0,55,0,0.330,0.980,1.130,0,0,0,594542592,7991193600,24-05 21:32:29,1590366749.238
2,0,145,211,65536,0,0,7,1,0.330,0.980,1.130,0,0,0,594280448,7991455744,24-05 21:32:30,1590366750.238
2,4,266,356,65536,0,0,63,0,0.330,0.980,1.130,0,0,1,594280448,7991455744,24-05 21:32:31,1590366751.238
4,0,158,222,98304,0,0,10,1,0.390,0.980,1.130,0,0,0,594280448,7991455744,24-05 21:32:32,1590366752.238
2,0,150,210,65536,0,0,6,0,0.390,0.980,1.130,0,0,0,594280448,7991455744,24-05 21:32:33,1590366753.238
3,0,215,397,98304,0,0,40,1,0.390,0.980,1.130,0,0,0,594018304,7991717888,24-05 21:32:34,1590366754.238
1,0,200,300,32768,0,0,45,0,0.390,0.980,1.130,1,0,0,594018304,7991717888,24-05 21:32:35,1590366755.238
2,0,153,210,65536,0,0,6,1,0.390,0.980,1.130,0,0,0,594018304,7991717888,24-05 21:32:36,1590366756.238
2,4,197,312,65536,0,0,36,0,0.360,0.970,1.120,0,0,0,594018304,7991717888,24-05 21:32:37,1590366757.238
2,0,141,199,65536,0,0,5,1,0.360,0.970,1.120,0,0,0,593756160,7991980032,24-05 21:32:38,1590366758.238
2,0,211,322,65536,0,0,52,0,0.360,0.970,1.120,0,0,0,593756160,7991980032,24-05 21:32:39,1590366759.238
3,0,187,387,98304,0,0,25,1,0.360,0.970,1.120,0,0,0,593756160,7991980032,24-05 21:32:40,1590366760.238
4,0,188,300,90112,0,0,42,0,0.360,0.970,1.120,0,0,0,593494016,7992242176,24-05 21:32:41,1590366761.238
1,4,363,672,32768,0,0,152,1,0.330,0.950,1.110,0,0,0,593494016,7992242176,24-05 21:32:42,1590366762.238
3,0,315,627,81920,0,0,106,0,0.330,0.950,1.110,0,0,0,593494016,7992242176,24-05 21:32:43,1590366763.238
2,0,341,641,65536,0,0,139,1,0.330,0.950,1.110,0,0,0,593494016,7992242176,24-05 21:32:44,1590366764.238
2,0,287,554,65536,0,0,111,0,0.330,0.950,1.110,0,0,0,593231872,7992504320,24-05 21:32:45,1590366765.238
2,0,316,652,65536,0,0,121,1,0.330,0.950,1.110,0,0,0,593231872,7992504320,24-05 21:32:46,1590366766.238
1,10,337,637,32768,0,0,146,0,0.300,0.930,1.110,1,0,0,593231872,7992504320,24-05 21:32:47,1590366767.238
2,0,349,632,65536,0,0,97,1,0.300,0.930,1.110,0,0,1,593231872,7992504320,24-05 21:32:48,1590366768.238
2,3,341,612,65536,0,0,140,0,0.300,0.930,1.110,0,0,0,593231872,7992504320,24-05 21:32:49,1590366769.238
