"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/nanofilt/SEE_4C-8R_SRR11178050_06-04-2020-11-14-45.csv",,,,"Date:","04 Jun 2020 11:15:07 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
0,0,318,78,0,0,0,4,0,0.780,0.260,0.100,1,0,0,24342528,8561393664,04-06 11:16:11,1591280171.622
1,91,518,196,0,0,0,96,1,0.780,0.260,0.100,1,0,0,24342528,8561393664,04-06 11:16:12,1591280172.622
0,10,347,76,0,0,0,12,0,0.780,0.260,0.100,1,0,0,24342528,8561393664,04-06 11:16:13,1591280173.622
0,0,322,84,0,0,0,4,1,0.800,0.280,0.100,1,0,0,24342528,8561393664,04-06 11:16:14,1591280174.622
0,0,309,69,0,0,0,2,0,0.800,0.280,0.100,1,0,0,24342528,8561393664,04-06 11:16:15,1591280175.622
0,0,329,90,0,0,0,6,1,0.800,0.280,0.100,1,0,0,24342528,8561393664,04-06 11:16:16,1591280176.622
0,2,322,77,0,0,0,4,0,0.800,0.280,0.100,1,0,0,24342528,8561393664,04-06 11:16:17,1591280177.622
0,0,322,85,0,0,0,4,1,0.800,0.280,0.100,1,0,0,24342528,8561393664,04-06 11:16:18,1591280178.622
0,0,314,72,0,0,0,5,0,0.820,0.290,0.110,1,0,0,24342528,8561393664,04-06 11:16:19,1591280179.622
0,0,327,83,0,0,0,8,1,0.820,0.290,0.110,1,0,0,24342528,8561393664,04-06 11:16:20,1591280180.622
0,0,309,63,0,0,0,3,0,0.820,0.290,0.110,1,0,0,24342528,8561393664,04-06 11:16:21,1591280181.622
0,2,361,118,0,0,0,9,1,0.820,0.290,0.110,1,0,0,24342528,8561393664,04-06 11:16:22,1591280182.622
0,0,314,73,0,0,0,5,0,0.820,0.290,0.110,1,0,0,24342528,8561393664,04-06 11:16:23,1591280183.622
0,0,325,86,0,0,0,8,1,0.830,0.300,0.110,1,0,0,24342528,8561393664,04-06 11:16:24,1591280184.622
0,0,316,68,0,0,0,7,0,0.830,0.300,0.110,1,0,0,24342528,8561393664,04-06 11:16:25,1591280185.622
0,0,320,85,0,0,0,5,0,0.830,0.300,0.110,1,0,0,24342528,8561393664,04-06 11:16:26,1591280186.622
0,2,332,88,0,0,0,6,1,0.830,0.300,0.110,1,0,0,24342528,8561393664,04-06 11:16:27,1591280187.622
0,0,313,74,0,0,0,3,0,0.830,0.300,0.110,1,0,0,24342528,8561393664,04-06 11:16:28,1591280188.622
0,0,305,64,0,0,0,3,1,0.850,0.310,0.120,1,0,0,24342528,8561393664,04-06 11:16:29,1591280189.622
0,0,323,86,0,0,0,4,0,0.850,0.310,0.120,1,0,0,24342528,8561393664,04-06 11:16:30,1591280190.622
